version	cancer	organ	start_age	stop_age	gender	gene	cumulative_risk	ci_lower_wald	ci_upper_wald	ci_lower_wilson	ci_upper_wilson
V3_20190219_B	VP_LS_AIR_BASE	Any	55	65	MALE	MLH1	25.9	15.2	36.6	17.1	38.7
V3_20190219_B	VP_LS_AIR_BASE	Any	55	70	MALE	MLH1	31.4	19.1	43.7	21.2	46.2
V3_20190219_B	VP_LS_AIR_BASE	Any	55	75	MALE	MLH1	46.2	30.1	62.3	32.6	64.4
V3_20190219_B	VP_LS_AIR_BASE	Any	60	65	MALE	MLH1	11.6	2.0	21.2	5.1	25.0
V3_20190219_B	VP_LS_AIR_BASE	Any	60	70	MALE	MLH1	18.1	5.7	30.5	9.1	34.7
V3_20190219_B	VP_LS_AIR_BASE	Any	60	75	MALE	MLH1	35.8	17.7	54.0	21.4	57.1
V3_20190219_B	VP_LS_AIR_BASE	Any	65	70	MALE	MLH1	7.3	0.0	17.2	2.1	24.1
V3_20190219_B	VP_LS_AIR_BASE	Any	65	75	MALE	MLH1	27.4	8.4	46.4	13.5	50.8
V3_20190219_B	VP_LS_AIR_BASE	Any	70	75	MALE	MLH1	21.6	2.9	40.4	9.0	46.1
V3_20190219_B	VP_LS_AIR_BASE	Any	25	30	MALE	MSH2	2.6	0.0	6.1	0.7	9.0
V3_20190219_B	VP_LS_AIR_BASE	Any	25	35	MALE	MSH2	7.3	2.3	12.2	3.7	14.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	40	MALE	MSH2	12.3	6.5	18.1	7.7	19.7
V3_20190219_B	VP_LS_AIR_BASE	Any	25	45	MALE	MSH2	19.9	13.3	26.5	14.2	27.6
V3_20190219_B	VP_LS_AIR_BASE	Any	25	50	MALE	MSH2	27.8	20.6	35.0	21.3	35.8
V3_20190219_B	VP_LS_AIR_BASE	Any	25	55	MALE	MSH2	42.5	34.5	50.5	35.0	50.9
V3_20190219_B	VP_LS_AIR_BASE	Any	25	60	MALE	MSH2	56.7	48.3	65.2	48.6	65.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	65	MALE	MSH2	63.9	55.1	72.6	55.4	72.8
V3_20190219_B	VP_LS_AIR_BASE	Any	25	70	MALE	MSH2	70.6	60.8	80.5	61.4	81.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	75	MALE	MSH2	75.2	65.0	85.4	65.6	85.7
V3_20190219_B	VP_LS_AIR_BASE	Any	30	35	MALE	MSH2	4.8	1.1	8.6	2.2	10.2
V3_20190219_B	VP_LS_AIR_BASE	Any	30	40	MALE	MSH2	10.0	5.0	15.0	6.1	16.2
V3_20190219_B	VP_LS_AIR_BASE	Any	30	45	MALE	MSH2	17.8	11.7	23.9	12.6	24.8
V3_20190219_B	VP_LS_AIR_BASE	Any	30	50	MALE	MSH2	25.9	19.0	32.8	19.7	33.5
V3_20190219_B	VP_LS_AIR_BASE	Any	30	55	MALE	MSH2	41.0	33.0	48.9	33.6	49.4
V3_20190219_B	VP_LS_AIR_BASE	Any	30	60	MALE	MSH2	55.6	47.1	64.1	47.5	64.3
V3_20190219_B	VP_LS_AIR_BASE	Any	30	65	MALE	MSH2	63.0	54.1	71.8	54.4	72.1
V3_20190219_B	VP_LS_AIR_BASE	Any	30	70	MALE	MSH2	69.9	59.8	80.0	60.4	80.7
V3_20190219_B	VP_LS_AIR_BASE	Any	30	75	MALE	MSH2	74.6	64.2	85.0	64.8	85.3
V3_20190219_B	VP_LS_AIR_BASE	Any	35	40	MALE	MSH2	5.4	1.8	9.1	2.8	10.4
V3_20190219_B	VP_LS_AIR_BASE	Any	35	45	MALE	MSH2	13.6	8.2	19.0	9.1	20.0
V3_20190219_B	VP_LS_AIR_BASE	Any	35	50	MALE	MSH2	22.1	15.5	28.7	16.4	29.5
V3_20190219_B	VP_LS_AIR_BASE	Any	35	55	MALE	MSH2	38.0	30.0	46.0	30.6	46.5
V3_20190219_B	VP_LS_AIR_BASE	Any	35	60	MALE	MSH2	53.4	44.6	62.1	45.0	62.3
V3_20190219_B	VP_LS_AIR_BASE	Any	35	65	MALE	MSH2	61.1	51.9	70.3	52.3	70.6
V3_20190219_B	VP_LS_AIR_BASE	Any	35	70	MALE	MSH2	68.3	57.8	78.9	58.6	79.7
V3_20190219_B	VP_LS_AIR_BASE	Any	35	75	MALE	MSH2	73.3	62.4	84.2	63.1	84.6
V3_20190219_B	VP_LS_AIR_BASE	Any	40	45	MALE	MSH2	8.6	4.2	13.1	5.1	14.3
V3_20190219_B	VP_LS_AIR_BASE	Any	40	50	MALE	MSH2	17.6	11.5	23.8	12.4	24.8
V3_20190219_B	VP_LS_AIR_BASE	Any	40	55	MALE	MSH2	34.4	26.4	42.5	27.1	43.1
V3_20190219_B	VP_LS_AIR_BASE	Any	40	60	MALE	MSH2	50.7	41.7	59.7	42.2	60.0
V3_20190219_B	VP_LS_AIR_BASE	Any	40	65	MALE	MSH2	58.8	49.2	68.4	49.7	68.8
V3_20190219_B	VP_LS_AIR_BASE	Any	40	70	MALE	MSH2	66.5	55.5	77.6	56.3	78.6
V3_20190219_B	VP_LS_AIR_BASE	Any	40	75	MALE	MSH2	71.8	60.3	83.2	61.1	83.7
V3_20190219_B	VP_LS_AIR_BASE	Any	45	50	MALE	MSH2	9.8	4.8	14.9	5.9	16.2
V3_20190219_B	VP_LS_AIR_BASE	Any	45	55	MALE	MSH2	28.2	20.1	36.3	21.1	37.2
V3_20190219_B	VP_LS_AIR_BASE	Any	45	60	MALE	MSH2	46.0	36.5	55.5	37.2	56.0
V3_20190219_B	VP_LS_AIR_BASE	Any	45	65	MALE	MSH2	54.9	44.7	65.2	45.3	65.7
V3_20190219_B	VP_LS_AIR_BASE	Any	45	70	MALE	MSH2	63.4	51.4	75.3	52.4	76.5
V3_20190219_B	VP_LS_AIR_BASE	Any	45	75	MALE	MSH2	69.1	56.6	81.5	57.6	82.1
V3_20190219_B	VP_LS_AIR_BASE	Any	50	55	MALE	MSH2	20.4	12.6	28.2	13.8	29.4
V3_20190219_B	VP_LS_AIR_BASE	Any	50	60	MALE	MSH2	40.1	30.1	50.1	31.0	50.8
V3_20190219_B	VP_LS_AIR_BASE	Any	50	65	MALE	MSH2	50.0	39.0	61.1	39.8	61.8
V3_20190219_B	VP_LS_AIR_BASE	Any	50	70	MALE	MSH2	59.4	46.3	72.4	47.6	73.8
V3_20190219_B	VP_LS_AIR_BASE	Any	50	75	MALE	MSH2	65.7	52.0	79.4	53.2	80.1
V3_20190219_B	VP_LS_AIR_BASE	Any	55	60	MALE	MSH2	24.8	14.6	35.0	16.3	36.5
V3_20190219_B	VP_LS_AIR_BASE	Any	55	65	MALE	MSH2	37.2	24.8	49.7	26.4	51.1
V3_20190219_B	VP_LS_AIR_BASE	Any	55	70	MALE	MSH2	49.0	33.3	64.6	35.5	66.8
V3_20190219_B	VP_LS_AIR_BASE	Any	55	75	MALE	MSH2	56.9	40.3	73.6	42.2	74.8
V3_20190219_B	VP_LS_AIR_BASE	Any	60	65	MALE	MSH2	16.5	4.5	28.6	7.9	32.4
V3_20190219_B	VP_LS_AIR_BASE	Any	60	70	MALE	MSH2	32.1	13.5	50.8	17.9	55.1
V3_20190219_B	VP_LS_AIR_BASE	Any	60	75	MALE	MSH2	42.7	22.0	63.4	25.9	66.1
V3_20190219_B	VP_LS_AIR_BASE	Any	65	70	MALE	MSH2	18.7	0.0	37.7	6.8	45.0
V3_20190219_B	VP_LS_AIR_BASE	Any	65	75	MALE	MSH2	31.4	8.6	54.1	14.8	58.6
V3_20190219_B	VP_LS_AIR_BASE	Any	70	75	MALE	MSH2	15.6	0.0	35.4	4.5	45.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	30	MALE	MSH6	0.0	0.0	0.0	0.0	25.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	35	MALE	MSH6	3.7	0.0	10.9	0.7	28.6
V3_20190219_B	VP_LS_AIR_BASE	Any	25	40	MALE	MSH6	6.3	0.0	14.8	1.7	30.6
V3_20190219_B	VP_LS_AIR_BASE	Any	25	45	MALE	MSH6	8.5	0.0	18.0	3.0	32.5
V3_20190219_B	VP_LS_AIR_BASE	Any	25	50	MALE	MSH6	14.0	2.5	25.5	6.2	37.0
V3_20190219_B	VP_LS_AIR_BASE	Any	25	55	MALE	MSH6	17.1	4.5	29.7	8.2	39.7
V3_20190219_B	VP_LS_AIR_BASE	Any	25	60	MALE	MSH6	25.0	10.8	39.2	14.0	46.2
V3_20190219_B	VP_LS_AIR_BASE	Any	25	65	MALE	MSH6	27.9	13.1	42.6	16.2	48.7
V3_20190219_B	VP_LS_AIR_BASE	Any	25	70	MALE	MSH6	27.9	13.1	42.6	16.2	48.7
V3_20190219_B	VP_LS_AIR_BASE	Any	25	75	MALE	MSH6	41.7	20.8	62.6	25.4	67.1
V3_20190219_B	VP_LS_AIR_BASE	Any	30	35	MALE	MSH6	3.7	0.0	10.9	0.7	19.2
V3_20190219_B	VP_LS_AIR_BASE	Any	30	40	MALE	MSH6	6.3	0.0	14.8	1.7	21.9
V3_20190219_B	VP_LS_AIR_BASE	Any	30	45	MALE	MSH6	8.5	0.0	18.0	3.0	24.3
V3_20190219_B	VP_LS_AIR_BASE	Any	30	50	MALE	MSH6	14.0	2.5	25.5	6.2	30.3
V3_20190219_B	VP_LS_AIR_BASE	Any	30	55	MALE	MSH6	17.1	4.5	29.7	8.2	34.1
V3_20190219_B	VP_LS_AIR_BASE	Any	30	60	MALE	MSH6	25.0	10.8	39.2	14.0	42.3
V3_20190219_B	VP_LS_AIR_BASE	Any	30	65	MALE	MSH6	27.9	13.1	42.6	16.2	45.5
V3_20190219_B	VP_LS_AIR_BASE	Any	30	70	MALE	MSH6	27.9	13.1	42.6	16.2	46.0
V3_20190219_B	VP_LS_AIR_BASE	Any	30	75	MALE	MSH6	41.7	20.8	62.6	25.4	67.1
V3_20190219_B	VP_LS_AIR_BASE	Any	35	40	MALE	MSH6	2.6	0.0	7.7	0.5	13.8
V3_20190219_B	VP_LS_AIR_BASE	Any	35	45	MALE	MSH6	5.0	0.0	11.8	1.4	17.1
V3_20190219_B	VP_LS_AIR_BASE	Any	35	50	MALE	MSH6	10.7	0.7	20.6	4.3	25.3
V3_20190219_B	VP_LS_AIR_BASE	Any	35	55	MALE	MSH6	13.9	2.5	25.3	6.2	30.0
V3_20190219_B	VP_LS_AIR_BASE	Any	35	60	MALE	MSH6	22.1	8.5	35.6	11.8	39.1
V3_20190219_B	VP_LS_AIR_BASE	Any	35	65	MALE	MSH6	25.1	10.8	39.3	14.0	42.5
V3_20190219_B	VP_LS_AIR_BASE	Any	35	70	MALE	MSH6	25.1	10.8	39.3	14.0	43.3
V3_20190219_B	VP_LS_AIR_BASE	Any	35	75	MALE	MSH6	39.4	18.2	60.7	23.2	65.6
V3_20190219_B	VP_LS_AIR_BASE	Any	40	45	MALE	MSH6	2.5	0.0	7.2	0.4	13.0
V3_20190219_B	VP_LS_AIR_BASE	Any	40	50	MALE	MSH6	8.3	0.0	17.2	2.9	22.5
V3_20190219_B	VP_LS_AIR_BASE	Any	40	55	MALE	MSH6	11.6	0.8	22.3	4.6	27.6
V3_20190219_B	VP_LS_AIR_BASE	Any	40	60	MALE	MSH6	20.0	6.7	33.3	10.2	37.0
V3_20190219_B	VP_LS_AIR_BASE	Any	40	65	MALE	MSH6	23.1	9.0	37.2	12.4	40.7
V3_20190219_B	VP_LS_AIR_BASE	Any	40	70	MALE	MSH6	23.1	9.0	37.2	12.4	41.5
V3_20190219_B	VP_LS_AIR_BASE	Any	40	75	MALE	MSH6	37.8	16.2	59.4	21.6	64.6
V3_20190219_B	VP_LS_AIR_BASE	Any	45	50	MALE	MSH6	6.0	0.0	13.9	1.7	19.9
V3_20190219_B	VP_LS_AIR_BASE	Any	45	55	MALE	MSH6	9.4	0.0	19.5	3.3	25.3
V3_20190219_B	VP_LS_AIR_BASE	Any	45	60	MALE	MSH6	18.0	4.9	31.0	8.7	35.1
V3_20190219_B	VP_LS_AIR_BASE	Any	45	65	MALE	MSH6	21.1	7.2	35.1	10.8	38.9
V3_20190219_B	VP_LS_AIR_BASE	Any	45	70	MALE	MSH6	21.1	7.2	35.1	10.8	39.8
V3_20190219_B	VP_LS_AIR_BASE	Any	45	75	MALE	MSH6	36.3	14.3	58.2	20.0	63.7
V3_20190219_B	VP_LS_AIR_BASE	Any	50	55	MALE	MSH6	3.6	0.0	10.6	0.6	18.7
V3_20190219_B	VP_LS_AIR_BASE	Any	50	60	MALE	MSH6	12.8	1.1	24.5	5.2	29.6
V3_20190219_B	VP_LS_AIR_BASE	Any	50	65	MALE	MSH6	16.1	3.2	29.1	7.2	33.9
V3_20190219_B	VP_LS_AIR_BASE	Any	50	70	MALE	MSH6	16.1	3.2	29.1	7.2	35.2
V3_20190219_B	VP_LS_AIR_BASE	Any	50	75	MALE	MSH6	32.2	9.6	54.8	16.2	61.2
V3_20190219_B	VP_LS_AIR_BASE	Any	55	60	MALE	MSH6	9.5	0.0	19.7	3.3	25.2
V3_20190219_B	VP_LS_AIR_BASE	Any	55	65	MALE	MSH6	13.0	1.1	24.9	5.3	30.2
V3_20190219_B	VP_LS_AIR_BASE	Any	55	70	MALE	MSH6	13.0	1.1	24.9	5.3	32.1
V3_20190219_B	VP_LS_AIR_BASE	Any	55	75	MALE	MSH6	29.7	6.8	52.5	14.0	59.6
V3_20190219_B	VP_LS_AIR_BASE	Any	60	65	MALE	MSH6	3.9	0.0	11.3	0.7	19.8
V3_20190219_B	VP_LS_AIR_BASE	Any	60	70	MALE	MSH6	3.9	0.0	11.3	0.7	23.3
V3_20190219_B	VP_LS_AIR_BASE	Any	60	75	MALE	MSH6	22.3	0.0	46.0	7.9	54.9
V3_20190219_B	VP_LS_AIR_BASE	Any	65	70	MALE	MSH6	0.0	0.0	0.0	0.0	19.2
V3_20190219_B	VP_LS_AIR_BASE	Any	65	75	MALE	MSH6	19.2	0.0	43.0	5.6	52.9
V3_20190219_B	VP_LS_AIR_BASE	Any	70	75	MALE	MSH6	19.2	0.0	43.0	5.6	52.9
V3_20190219_B	VP_LS_AIR_BASE	Any	25	30	FEMALE	PMS2	0.0	0.0	0.0	0.0	42.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	35	FEMALE	PMS2	0.0	0.0	0.0	0.0	42.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	40	FEMALE	PMS2	0.0	0.0	0.0	0.0	42.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	45	FEMALE	PMS2	0.0	0.0	0.0	0.0	42.3
V3_20190219_B	VP_LS_AIR_BASE	Any	25	50	FEMALE	PMS2	7.7	0.0	22.2	1.4	47.7
V3_20190219_B	VP_LS_AIR_BASE	Any	25	55	FEMALE	PMS2	17.8	0.0	36.3	6.4	54.2
V3_20190219_B	VP_LS_AIR_BASE	Any	25	60	FEMALE	PMS2	21.6	2.6	40.7	9.0	56.5
V3_20190219_B	VP_LS_AIR_BASE	Any	25	65	FEMALE	PMS2	21.6	2.6	40.7	9.0	56.5
V3_20190219_B	VP_LS_AIR_BASE	Any	25	70	FEMALE	PMS2	21.6	2.6	40.7	9.0	56.5
V3_20190219_B	VP_LS_AIR_BASE	Any	25	75	FEMALE	PMS2	31.9	6.9	57.0	14.6	65.5
V3_20190219_B	VP_LS_AIR_BASE	Any	30	35	FEMALE	PMS2	0.0	0.0	0.0	0.0	37.5
V3_20190219_B	VP_LS_AIR_BASE	Any	30	40	FEMALE	PMS2	0.0	0.0	0.0	0.0	37.5
V3_20190219_B	VP_LS_AIR_BASE	Any	30	45	FEMALE	PMS2	0.0	0.0	0.0	0.0	37.5
V3_20190219_B	VP_LS_AIR_BASE	Any	30	50	FEMALE	PMS2	7.7	0.0	22.2	1.4	43.6
